domain,origin,discovery_methods,verdict,framework,platform_name,verified_site_name,api_status_hit,html_framework_hit,content_hits,signal_tier,v1models_hit,last_round
moometalink.com,fofa_g1,fofa,confirmed,new-api/one-api系,沐元智联,沐元智联,True,,1,A_api_status,False,fofa_g1
moonlm.com,fofa_g1,fofa,confirmed,new-api/one-api系,MoonLM,MoonLM,True,,1,A_api_status,False,fofa_g1
mr68ai.cn,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,new-api,4,A_api_status,False,fofa_g1
mstoken.vip,fofa_g1,fofa,confirmed,openai_compatible_unknown,Infinity API - API Gateway and Online Chat,Infinity API - API Gateway and Online Chat,False,,5,C_framework+content,True,fofa_g1
mvptk.top,fofa_g1,fofa,confirmed,new-api/one-api系,Mvptoken API,Mvptoken API,True,new-api,4,A_api_status,False,fofa_g1
myaitoken.com.cn,fofa_g1,fofa,confirmed,new-api/one-api系,One API,One API,True,,3,A_api_status,False,fofa_g1
name1.ai,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,0,A_api_status,False,fofa_g1
nameyn.shop,fofa_g1,fofa,confirmed,new-api/one-api系,Nameyn,Nameyn,True,new-api,4,A_api_status,False,fofa_g1
nbp.lol,fofa_g1,fofa,confirmed,one-api,,,False,one-api,8,C_framework+content,False,fofa_g1
neonartai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,NeonArt AI · 简洁清新版,NeonArt AI · 简洁清新版,False,,1,C_framework+content,True,fofa_g1
nexrouter.io,fofa_g1,fofa,confirmed,one-api,,,False,one-api,6,C_framework+content,False,fofa_g1
nicetoone.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,0,C_framework+content,False,fofa_g1
niubiai.net,fofa_g1,fofa,confirmed,new-api/one-api系,NBAI,NBAI,True,new-api,5,A_api_status,False,fofa_g1
niucode.fun,fofa_g1,fofa,confirmed,new-api/one-api系,NiuCode,NiuCode,True,new-api,4,A_api_status,False,fofa_g1
niudunbujige.cn,fofa_g1,fofa,confirmed,new-api/one-api系,allall.ai-全球AI聚合平台,allall.ai-全球AI聚合平台,True,new-api,4,A_api_status,False,fofa_g1
noc.cy,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
nodebyt.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,8,C_framework+content,False,fofa_g1
nqapi.cn,fofa_g1,fofa,confirmed,new-api/one-api系,Nq API,Nq API,True,new-api,4,A_api_status,False,fofa_g1
octopusx.ai,fofa_g1,fofa,confirmed,new-api/one-api系,,,True,one-api,2,A_api_status,False,fofa_g1
oneai.cc,fofa_g1,fofa,confirmed,new-api/one-api系,OneAi,OneAi,True,new-api,0,A_api_status,False,fofa_g1
oneapi.host,fofa_g1,fofa,confirmed,one-api,,,False,one-api,2,C_framework+content,False,fofa_g1
onekeymodel.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,1,C_framework+content,False,fofa_g1
onerouter.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,OneRouter · 一个密钥路由 DeepSeek · GLM · Kimi · Seedance · GPT Image,OneRouter · 一个密钥路由 DeepSeek · GLM · Kimi · Seedance · GPT Image,False,,10,C_framework+content,True,fofa_g1
onerouter1688.com,fofa_g1,fofa,confirmed,new-api/one-api系,Token1688国际站,Token1688国际站,True,new-api,0,A_api_status,False,fofa_g1
onlyrouter.ai,fofa_g1,fofa,confirmed,openai_compatible_unknown,OnlyRouter,OnlyRouter,False,,6,C_framework+content,True,fofa_g1
openox.tech,fofa_g1,fofa,confirmed,openai_compatible_unknown,OpenOx - 企业级稳定满血低价官方 API,OpenOx - 企业级稳定满血低价官方 API,False,,9,C_framework+content,True,fofa_g1
openrouter.team,fofa_g1,fofa,confirmed,openai_compatible_unknown,OpenRouter Team - API 控制台,OpenRouter Team - API 控制台,False,,8,C_framework+content,True,fofa_g1
oxandhorse.site,fofa_g1,fofa,confirmed,new-api,,,False,new-api,2,C_framework+content,False,fofa_g1
pantao.asia,fofa_g1,fofa,confirmed,new-api/one-api系,蟠桃中转站,蟠桃中转站,True,,3,A_api_status,False,fofa_g1
paopaoapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,泡泡API,泡泡API,True,,8,A_api_status,False,fofa_g1
proxystacks.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,ProxyStacks Relay - AI API Management Platform,ProxyStacks Relay - AI API Management Platform,False,,3,C_framework+content,True,fofa_g1
qilingai.net,fofa_g1,fofa,confirmed,openai_compatible_unknown,,,False,,0,C_framework+content,True,fofa_g1
qingshanapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,QingshanAPI,QingshanAPI,True,new-api,4,A_api_status,False,fofa_g1
qingxumall.com,fofa_g1,fofa,confirmed,new-api,,,False,new-api,3,C_framework+content,False,fofa_g1
renrenai.chat,fofa_g1,fofa,confirmed,new-api/one-api系,RenRen API,RenRen API,True,,3,A_api_status,False,fofa_g1
rinnepro.tech,fofa_g1,fofa,confirmed,new-api/one-api系,RINNE,RINNE,True,new-api,4,A_api_status,False,fofa_g1
route-agent.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
routeall.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,4,C_framework+content,False,fofa_g1
ruapi.ai,fofa_g1,fofa,confirmed,new-api/one-api系,RuAPI,RuAPI,True,new-api,7,A_api_status,False,fofa_g1
samyu15.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,samyu15 · AI Gateway,samyu15 · AI Gateway,False,,12,C_framework+content,True,fofa_g1
shheng.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,Shheng API,Shheng API,True,,3,A_api_status,False,fofa_g1
shisuanai.com,fofa_g1,fofa,confirmed,new-api/one-api系,石蒜智算,石蒜智算,True,,0,A_api_status,False,fofa_g1
shxybar.com,fofa_g1,fofa,confirmed,new-api/one-api系,FlowBar,FlowBar,True,new-api,3,A_api_status,False,fofa_g1
silkroadai.io,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 — Silk Road AI,登录 — Silk Road AI,False,,0,C_framework+content,True,fofa_g1
sjapi.top,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,new-api,4,A_api_status,False,fofa_g1
starstartai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,星启AI - 面向未来的智能模型网关,星启AI - 面向未来的智能模型网关,False,,3,C_framework+content,True,fofa_g1
summerapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,夏夏中转站,夏夏中转站,True,new-api,5,A_api_status,False,fofa_g1
superaiapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,SuperAI API,SuperAI API,True,new-api,8,A_api_status,False,fofa_g1
supermoxi.top,fofa_g1,fofa,confirmed,new-api/one-api系,MOXI-API,MOXI-API,True,,0,A_api_status,False,fofa_g1
szjsai.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,Claude API - 全球顶级AI模型聚合平台,Claude API - 全球顶级AI模型聚合平台,False,,4,C_framework+content,True,fofa_g1
szjsai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,Claude API - 全球顶级AI模型聚合平台,Claude API - 全球顶级AI模型聚合平台,False,,4,C_framework+content,True,fofa_g1
t-hub.cc,fofa_g1,fofa,confirmed,new-api/one-api系,One API,One API,True,one-api,4,A_api_status,False,fofa_g1
teai.io,fofa_g1,fofa,confirmed,openai_compatible_unknown,teai.io — 日本発LLM API Gateway | Claude 5・GPT-5.5・Gemini 3.5 85+モデルを1つのAPIで,teai.io — 日本発LLM API Gateway | Claude 5・GPT-5.5・Gemini 3.5 85+モデルを1つのAPIで,False,,5,C_framework+content,True,fofa_g1
tengd.site,fofa_g1,fofa,confirmed,new-api/one-api系,tengd,tengd,True,new-api,4,A_api_status,False,fofa_g1
tenwayclaw.com,fofa_g1,fofa,confirmed,new-api/one-api系,Tenway AI,Tenway AI,True,,10,A_api_status,False,fofa_g1
to2dog.top,fofa_g1,fofa,confirmed,new-api/one-api系,Carpool,Carpool,True,new-api,4,A_api_status,False,fofa_g1
toapis.com,fofa_g1,fofa,confirmed,new-api/one-api系,ToAPIs,ToAPIs,True,,9,A_api_status,False,fofa_g1
toapis.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,ToAPIs,ToAPIs,True,,9,A_api_status,False,fofa_g1
token.mg,fofa_g1,fofa,confirmed,new-api/one-api系,智模引擎,智模引擎,True,new-api,0,A_api_status,False,fofa_g1
tokencall.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,TokenCall — 全球 AI 模型 API 服务,TokenCall — 全球 AI 模型 API 服务,False,,5,C_framework+content,True,fofa_g1
tokencheap.ai,fofa_g1,fofa,confirmed,openai_compatible_unknown,TokenCheap - 简洁的模型 API 中转,TokenCheap - 简洁的模型 API 中转,False,,5,C_framework+content,True,fofa_g1
tokencraft.cc,fofa_g1,fofa,confirmed,openai_compatible_unknown,企业可信 AI 接入平台 | TokenCraft,企业可信 AI 接入平台 | TokenCraft,False,,5,C_framework+content,True,fofa_g1
tokendepot.vip,fofa_g1,fofa,confirmed,new-api,,,False,new-api,11,C_framework+content,False,fofa_g1
tokengo.love,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | TokenGo,登录 | TokenGo,False,,12,C_framework+content,True,fofa_g1
tokenhai.com,fofa_g1,fofa,confirmed,new-api/one-api系,TokenHai · AI Token 之海,TokenHai · AI Token 之海,True,,10,A_api_status,False,fofa_g1
tokenhot.cn,fofa_g1,fofa,confirmed,new-api/one-api系,Tokenhot,Tokenhot,True,,7,A_api_status,False,fofa_g1
tokenhub.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
tokenktv.com,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,13,A_api_status,False,fofa_g1
tokennexus.vip,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,7,C_framework+content,False,fofa_g1
tokensolo.com,fofa_g1,fofa,confirmed,new-api/one-api系,Token Solo,Token Solo,True,,4,A_api_status,False,fofa_g1
tokenzz.cc,fofa_g1,fofa,confirmed,new-api/one-api系,Tokenzz,Tokenzz,True,new-api,5,A_api_status,False,fofa_g1
trustapi.app,fofa_g1,fofa,confirmed,new-api/one-api系,TrustAPI,TrustAPI,True,one-api,4,A_api_status,False,fofa_g1
tryaiapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,Try AI API,Try AI API,True,,4,A_api_status,False,fofa_g1
turiloop.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,4,C_framework+content,False,fofa_g1
vantapi.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,VantAPI AI 开放平台,VantAPI AI 开放平台,False,,9,C_framework+content,True,fofa_g1
velahub.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,6,C_framework+content,False,fofa_g1
veloraapi.com,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,4,C_framework+content,False,fofa_g1
voyageage.com,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
wagbrio.com,fofa_g1,fofa,confirmed,new-api/one-api系,Wagbrio,Wagbrio,True,,3,A_api_status,False,fofa_g1
weimeta.ai,fofa_g1,fofa,confirmed,new-api/one-api系,WEIMETA.AI,WEIMETA.AI,True,,5,A_api_status,False,fofa_g1
weimeta.cn,fofa_g1,fofa,confirmed,new-api/one-api系,唯一网络,唯一网络,True,,2,A_api_status,False,fofa_g1
weisoft.chat,fofa_g1,fofa,confirmed,new-api,,,False,new-api,2,C_framework+content,False,fofa_g1
wetoken.one,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
winrouter.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,3,C_framework+content,False,fofa_g1
wowcode.cc,fofa_g1,fofa,confirmed,new-api/one-api系,WoWCode,WoWCode,True,,3,A_api_status,False,fofa_g1
wox.lol,fofa_g1,fofa,confirmed,new-api/one-api系,WOX.LOL,WOX.LOL,True,new-api,0,A_api_status,False,fofa_g1
wula.mom,fofa_g1,fofa,confirmed,new-api/one-api系,WuLa,WuLa,True,new-api,4,A_api_status,False,fofa_g1
xbingo.xin,fofa_g1,fofa,confirmed,one-api,,,False,one-api,2,C_framework+content,False,fofa_g1
xezn.org,fofa_g1,fofa,confirmed,one-api,,,False,one-api,9,C_framework+content,False,fofa_g1
xiangjun.pw,fofa_g1,fofa,confirmed,new-api/one-api系,观澜 API,观澜 API,True,new-api,0,A_api_status,False,fofa_g1
xiaoclaw.com,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,0,A_api_status,False,fofa_g1
xiaoyue9527.xyz,fofa_g1,fofa,confirmed,openai_compatible_unknown,LYTokens LLM Gateway,LYTokens LLM Gateway,False,,2,C_framework+content,True,fofa_g1
xinyun.ai,fofa_g1,fofa,confirmed,new-api/one-api系,心云AI,心云AI,True,new-api,4,A_api_status,False,fofa_g1
xmapi.com.cn,fofa_g1,fofa,confirmed,new-api/one-api系,星猫Ai,星猫Ai,True,,4,A_api_status,False,fofa_g1
xuanduai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,玄渡AI · 在线 AI 对话 · OpenAI / Anthropic 兼容 API,玄渡AI · 在线 AI 对话 · OpenAI / Anthropic 兼容 API,False,,7,C_framework+content,True,fofa_g1
xwrip.top,fofa_g1,fofa,confirmed,new-api/one-api系,JiaYaoAPI,JiaYaoAPI,True,new-api,4,A_api_status,False,fofa_g1
xxxxtoken.com,fofa_g1,fofa,confirmed,new-api/one-api系,X-API,X-API,True,new-api,4,A_api_status,False,fofa_g1
xy-chat.xyz,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,8,C_framework+content,False,fofa_g1
xyapi.io,fofa_g1,fofa,confirmed,new-api/one-api系,XYAPI,XYAPI,True,new-api,0,A_api_status,False,fofa_g1
yaogod.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | TokenGo,登录 | TokenGo,False,,12,C_framework+content,True,fofa_g1
ybtech.cc,fofa_g1,fofa,confirmed,new-api/one-api系,云博API,云博API,True,new-api,10,A_api_status,False,fofa_g1
ycvip.net,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | 优创AIGC,登录 | 优创AIGC,False,,12,C_framework+content,True,fofa_g1
ycvvip.net,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | 优创AI,登录 | 优创AI,False,,12,C_framework+content,True,fofa_g1
yhapiplatform.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,YH API Platform,YH API Platform,False,,7,C_framework+content,True,fofa_g1
yixintoken.com,fofa_g1,fofa,confirmed,new-api,,,False,new-api,3,C_framework+content,False,fofa_g1
youqi.ai,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,5,A_api_status,False,fofa_g1
youqi.tech,fofa_g1,fofa,confirmed,openai_compatible_unknown,Youqi AI — AI Agents. Real-World Doers.,Youqi AI — AI Agents. Real-World Doers.,False,,0,C_framework+content,True,fofa_g1
yout.chat,fofa_g1,fofa,confirmed,openai_compatible_unknown,Yout.chat — Private AI chat with every model,Yout.chat — Private AI chat with every model,False,,6,C_framework+content,True,fofa_g1
yuai.space,fofa_g1,fofa,confirmed,new-api/one-api系,悦云code,悦云code,True,new-api,4,A_api_status,False,fofa_g1
yuanzhi.icu,fofa_g1,fofa,confirmed,voapi,,,False,voapi,1,C_framework+content,False,fofa_g1
yun618.top,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,10,C_framework+content,False,fofa_g1
yunshuaiapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,云枢AI,云枢AI,True,new-api,4,A_api_status,False,fofa_g1
yxai.chat,fofa_g1,fofa,confirmed,openai_compatible_unknown,,,False,,4,C_framework+content,True,fofa_g1
yyc.lat,fofa_g1,fofa,confirmed,new-api/one-api系,YYC API,YYC API,True,,13,A_api_status,False,fofa_g1
yysc.top,fofa_g1,fofa,confirmed,new-api,,,False,new-api,0,C_framework+content,False,fofa_g1
zhinengfugu.cn,fofa_g1,fofa,confirmed,new-api/one-api系,智能富谷,智能富谷,True,,0,A_api_status,False,fofa_g1
zhumengwangluo.top,fofa_g1,fofa,confirmed,openai_compatible_unknown,筑梦工作台,筑梦工作台,False,,0,C_framework+content,True,fofa_g1
ziyeapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,One API,One API,True,,4,A_api_status,False,fofa_g1
zzhfwl.com,fofa_g1,fofa,confirmed,new-api/one-api系,蜘蛛API,蜘蛛API,True,,8,A_api_status,False,fofa_g1
